ID8102,YEAR,OUTCOME,OUTCMYEAR,switcher,instresp,XL_AREA,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,PREDALL_SW,INTGRP_STFAV,INTGRP_SWFAV,INTGRP_STOPP,INTGRP_SWOPP,AARP,AFLCIO,Airlines,AmericanBankersAssociation,AmericanCouncilofLifeInsurance,AmericanFarmBureauFederation,AmericanFederationofStateCountya,AmericanHospitalAssociation,AmericanIsraelPublicAffairsCommi,AmericanLegion,AmericanMedicalAssociation,AssociationofTrialLawyers,Automobilecompanies,ChamberofCommerce,ChristianCoalition,Computersoftwareandhardware,CreditUnionNationalAssociation,Defensecontractors,Electriccompanies,HealthInsuranceAssociation,IndependentInsuranceAgentsofAmer,InternationalBrotherhoodofTeamst,MotionPictureAssociationofAmeric,NationalAssociationofBroadcaster,NationalAssociationofHomeBuilder,NationalAssociationofManufacture,NationalAssociationofRealtors,NationalBeerWholesalersAssociati,NationalEducationAssociation,NationalFederationofIndependentB,NationalGovernorsAssociation,NationalRestaurantAssociation,NationalRifleAssociation,NationalRighttoLifeCommittee,OilCompanies,PharmaceuticalResearchManufactur,RecordingIndustryAssociation,Securitiesandinvestmentcompanies,Telephonecompanies,Tobbacocompanies,UnitedAutoWorkersunion,Universities,VeteransofForeignWarsoftheU_S,ECYN,SWYN,FPYN,RLYN,GNYN,QuestionText,
1187,1996,0,,0,1,religious,148.919998168945,180.910003662109,144.899993896484,89.7600021362305,89.0599975585937,77.7699966430664,,,,,,,53.0400009155273,41.2200012207031,58.7999992370605,39.5999984741211,25.6200008392334,14.1400003433228,,,,,,,4.07999992370606,6.86999988555908,6.30000019073486,1.32000005245209,7.32000017166138,8.07999992370606,,,,,,,71.7600021362305,254.600006103516,184.070007324219,108,118.300003051758,,,,,,,,24.9599990844727,70.3499984741211,41.939998626709,39,60.060001373291,,,,,,,,7.28000020980835,10.0500001907349,6.98999977111816,3,5.46000003814697,,,,,,,,106.5,71.4400024414063,138.059997558594,171,104.279998779297,98.6399993896484,0,0,0,0,0,0,31.2399997711182,18.7999992370605,33.6300010681152,52.439998626709,50.560001373291,32.8800010681152,0,0,0,0,0,0,4.26000022888184,4.69999980926514,5.30999994277954,6.84000015258789,1.58000004291534,5.48000001907349,,,,,,,578.679992675781,75.2600021362305,32.9000015258789,0,172.039993286133,27.5599994659424,14.1000003814697,0,31.2800006866455,3.1800000667572,0,0,256.799987792969,211.679992675781,254.880004882812,,,,,51.3600006103516,70.5599975585938,92.0400009155273,,,,,16.0499992370605,11.7600002288818,7.07999992370606,,,,,302.399993896484,316.160003662109,99.5500030517578,,,,,60.4799995422363,91.5199966430664,72.4000015258789,,,,,15.1199998855591,8.31999969482422,9.05000019073486,,,,,362.809997558594,383.25,114.309997558594,117.529998779297,19.8799991607666,15.3299999237061,373.160003662109,176.320007324219,14.789999961853,57.1199989318848,98.1999969482422,53.3600006103516,13.3400001525879,23.5200004577637,19.6399993896484,2.3199999332428,0.579999983310699,3.35999989509583,130.669998168945,272.079986572266,198.320007324219,142.100006103516,48.3300018310547,75.1800003051758,58.9599990844727,46.689998626709,0.894999980926514,10.7399997711182,10.7200002670288,12.1800003051758,0,0,0,0,0,0,0.790172755718231,0.779206037521362,0.764336347579956,0.742043077945709,0.712385177612305,0.757628679275513,2,0,3,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0,0,0,1,0, (Do you favor or oppose each of the following proposals.)... A law requiring women under 18 to get parental consent for any abortion.  (Similar questions later),
1188,1996,0,,0,1,religious,153,162.589996337891,134.399993896484,87.120002746582,84.1800003051758,79.7900009155273,,,,,,,48.9599990844727,54.9599990844727,69.3000030517578,43.560001373291,30.5,13.1300001144409,,,,,,,2.03999996185303,11.4499998092651,6.30000019073486,1.32000005245209,7.32000017166138,8.07999992370606,,,,,,,81.120002746582,257.950012207031,165.429992675781,93,92.8199996948242,,,,,,,,19.7600002288818,63.6500015258789,62.9099998474121,45,81.9000015258789,,,,,,,,4.15999984741211,13.3999996185303,4.65999984741211,12,7.28000020980835,,,,,,,,115.019996643066,60.1599998474121,136.289993286133,159.600006103516,94.8000030517578,83.5699996948242,0,0,0,0,0,0,19.8799991607666,28.2000007629395,37.1699981689453,63.8400001525879,60.0400009155274,47.9500007629395,0,0,0,0,0,0,7.09999990463257,5.6399998664856,3.53999996185303,4.55999994277954,3.16000008583069,5.48000001907349,,,,,,,547.400024414063,75.2600021362305,36.6599998474121,0,203.320007324219,28.6200008392334,10.3400001525879,0,23.4599990844727,2.11999988555908,0,0,250.380004882813,205.800003051758,233.639999389648,,,,,54.5699996948242,79.379997253418,109.73999786377,,,,,16.0499992370605,8.81999969482422,10.6199998855591,,,,,298.619995117187,282.880004882812,108.599998474121,,,,,64.2600021362305,124.800003051758,68.7799987792969,,,,,18.8999996185303,8.31999969482422,3.61999988555908,,,,,372.75,342.369995117187,114.309997558594,148.190002441406,14.9099998474121,25.5499992370605,353.519989013672,169.360000610352,14.210000038147,48.7200012207031,117.839996337891,55.6800003051758,13.6300001144409,32.7599983215332,19.6399993896484,6.96000003814697,1.45000004768372,2.51999998092651,110.980003356934,257.760009765625,203.679992675781,140.070007324219,60.8600006103516,89.5,56.2799987792969,52.7799987792969,7.15999984741211,10.7399997711182,8.03999996185303,10.1499996185303,0,0,0,0,0,0,0.815111517906189,0.764881610870361,0.714101374149323,0.664064168930054,0.622707724571228,0.716173279285431,2,0,3,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0,0,0,1,0, (Do you favor or oppose each of the following proposals.)... A law requiring that the husband of a married woman be notified if she decides to have an abortion.,
1189,1996,0,,0,1,religious,153,174.039993286133,136.5,84.4800033569336,85.4000015258789,72.7200012207031,,,,,,,44.8800010681152,43.5099983215332,60.9000015258789,31.6800003051758,31.7199993133545,20.2000007629395,,,,,,,8.15999984741211,11.4499998092651,12.6000003814697,15.8400001525879,4.88000011444092,8.07999992370606,,,,,,,73.8399963378906,244.550003051758,172.419998168945,108,101.919998168945,,,,,,,,22.8799991607666,73.6999969482422,46.5999984741211,34.5,65.5199966430664,,,,,,,,7.28000020980835,16.75,13.9799995422363,7.5,14.5600004196167,,,,,,,,113.599998474121,57.3400001525879,138.059997558594,152.759994506836,110.599998474121,90.4199981689453,0,0,0,0,0,0,21.2999992370605,28.2000007629395,37.1699981689453,54.7200012207031,44.2400016784668,38.3600006103516,0,0,0,0,0,0,7.09999990463257,8.46000003814697,1.76999998092651,18.2399997711182,4.73999977111816,8.22000026702881,,,,,,,547.400024414063,78.4400024414063,31.9599990844727,0,187.679992675781,24.3799991607666,12.2200002670288,0,46.9199981689453,3.1800000667572,2.8199999332428,0,240.75,194.039993286133,251.339996337891,,,,,60.9900016784668,82.3199996948242,88.5,,,,,19.2600002288818,17.6399993896484,14.1599998474121,,,,,287.279998779297,287.040008544922,117.650001525879,,,,,75.5999984741211,104,54.2999992370605,,,,,15.1199998855591,24.9599990844727,10.8599996566772,,,,,357.839996337891,352.589996337891,114.309997558594,122.639999389648,24.8500003814697,35.7700004577637,343.700012207031,180.960006713867,14.5,56.2799987792969,117.839996337891,44.0800018310547,13.0500001907349,23.5200004577637,29.4599990844727,6.96000003814697,1.45000004768372,4.19999980926514,112.769996643066,257.760009765625,195.639999389648,148.190002441406,55.4900016784668,75.1800003051758,58.9599990844727,44.6599998474121,10.7399997711182,25.0599994659424,16.0799999237061,10.1499996185303,0,0,0,0,0,0,0.803508520126343,0.768285632133484,0.738376438617706,0.719332218170166,0.707135677337647,0.747327697277069,2,0,3,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0,0,0,1,0," (Do you favor or oppose each of the following proposals.)... A law which would make it illegal to perform a specific abortion procedure conducted in the last six months of pregnancy known as a 'partial birth abortion', except in cases necessar",
1191,1996,0,,0,2,religious,73.4400024414063,89.3099975585938,98.6999969482422,62.0400009155273,59.7799987792969,42.4199981689453,,,,,,,114.23999786377,103.050003051758,81.9000015258789,51.4799995422363,50.0200004577637,41.4099998474121,,,,,,,16.3199996948242,34.3499984741211,31.5,18.4799995422363,12.1999998092651,17.1700000762939,,,,,,,38.4799995422363,123.949996948242,95.5299987792969,67.5,120.120002746582,,,,,,,,52,167.5,102.519996643066,64.5,43.6800003051758,,,,,,,,12.4799995422363,43.5499992370606,37.2799987792969,18,18.2000007629395,,,,,,,,52.5400009155274,36.6599998474121,70.8000030517578,88.9199981689453,90.0599975585937,72.6100006103516,0,0,0,0,0,0,72.4199981689453,42.2999992370606,88.5,104.879997253418,53.7200012207031,49.3199996948242,0,0,0,0,0,0,17.0400009155273,15.039999961853,15.9300003051758,34.2000007629395,15.8000001907349,16.4400005340576,,,,,,,351.899993896484,43.4599990844727,11.75,0,328.440002441406,49.8199996948242,29.1399993896484,0,101.660003662109,12.7200002670288,6.1100001335144,0,109.139999389648,147,162.839996337891,,,,,163.710006713867,114.660003662109,148.679992675781,,,,,48.1500015258789,32.3400001525879,42.4799995422363,,,,,117.180000305176,199.679992675781,108.599998474121,,,,,207.899993896484,166.399993896484,54.2999992370605,,,,,49.1399993896484,49.9199981689453,19.9099998474121,,,,,238.559997558594,199.289993286133,208.740005493164,235.059997558594,49.7000007629395,76.6500015258789,211.130004882812,78.879997253418,23.4899997711182,44.5200004577637,220.949996948242,122.959999084473,2.60999989509583,29.3999996185303,63.8300018310547,30.1599998474121,2.90000009536743,10.0799999237061,78.7600021362305,150.360000610352,107.199996948242,95.4100036621094,75.1800003051758,164.679992675781,115.23999786377,89.3199996948242,25.0599994659424,42.9599990844727,48.2400016784668,18.2700004577637,635.039978027344,216.720001220703,105.839996337891,35.2799987792969,7.55999994277954,1.25999999046326,0.430895566940308,0.442997395992279,0.477382719516754,0.537323415279388,0.614762306213379,0.500672280788422,3,0,2,0,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,0,0,0,1,0," Would you, personally, favor or oppose making RU-486--an abortion pill--available in the United States as a prescription drug?",
1193,1996,0,,0,1,soc welfare,174.339996337891,255.199996948242,209,137.240005493164,136.619995117188,0,,,,,,,178.130004882813,190.240005493164,171.380004882813,128.479995727539,198.720001220703,0,,,,,,,26.5300006866455,23.2000007629395,41.7999992370605,26.2800006866455,78.6600036621094,0,,,,,,,40.939998626709,240.369995117187,284.640014648437,200.479995727539,148.399993896484,,,,,,,,115.699996948242,262.730010986328,260.920013427734,114.559997558594,106.400001525879,,,,,,,,21.3600006103516,55.9000015258789,47.439998626709,42.9599990844727,28,,,,,,,,36.4799995422363,70.9499969482422,113.620002746582,272.850006103516,191.399993896484,90.4499969482422,0,0,0,0,0,0,49.9199981689453,118.25,155.479995727539,224.699996948242,118.800003051758,32.4000015258789,0,0,0,0,0,0,9.60000038146973,23.6499996185303,29.8999996185303,37.4500007629395,19.7999992370605,12.1499996185303,,,,,,,811.929992675781,69.4400024414063,34.3199996948242,13.1400003433228,679.369995117188,141.119995117187,57.2000007629395,4.8600001335144,165.699996948242,13.4399995803833,13.5200004577637,0,267.850006103516,338.559997558594,244.529998779297,,,,,175.320007324219,323.839996337891,326.040008544922,,,,,48.7000007629395,73.5999984741211,56.4300003051758,,,,,374.339996337891,224.839996337891,193.949996948242,,,,,293.600006103516,235.059997558594,215.5,,,,,66.0599975585938,51.0999984741211,25.8600006103516,,,,,499.720001220703,427.220001220703,384.399993896484,500.160003662109,67.2699966430664,125.040000915527,0,0,0,0,0,0,0,0,0,0,0,0,176.300003051758,312.75,250.690002441406,182.75,184.5,312.75,184.470001220703,204,49.2000007629395,69.5,37.8400001525879,34,0,0,0,0,0,0,0.391447007656097,0.445639669895172,0.514878153800964,0.596148908138275,0.681412398815155,0.525905227661133,1,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,0," There is a proposal that would allow people to invest some of their Social Security taxes in the stock market. This change means that when people retire, their benefits could either be higher or lower than expected, depending on the stock mark",
1194,1996,0,,0,1,health,200.869995117187,264.480010986328,213.179992675781,134.320007324219,173.880004882813,0,,,,,,,147.809997558594,157.759994506836,175.559997558594,131.399993896484,178.020004272461,0,,,,,,,30.3199996948242,41.7599983215332,29.2600002288818,26.2800006866455,57.9599990844727,0,,,,,,,72.9800033569336,268.320007324219,338.010009765625,189.740005493164,134.399993896484,,,,,,,,83.6600036621094,218.009994506836,219.410003662109,143.199996948242,114.800003051758,,,,,,,,21.3600006103516,72.6699981689453,41.5099983215332,21.4799995422363,30.7999992370605,,,,,,,,29.7600002288818,90.3000030517578,143.520004272461,278.200012207031,188.100006103516,79.6500015258789,0,0,0,0,0,0,53.7599983215332,101.050003051758,125.580001831055,214,118.800003051758,51.2999992370605,0,0,0,0,0,0,13.4399995803833,23.6499996185303,29.8999996185303,42.7999992370606,23.1000003814697,5.40000009536743,,,,,,,828.5,112,58.2400016784668,15.3000001907349,695.940002441406,89.5999984741211,36.4000015258789,0,149.130004882813,24.6399993896484,10.3999996185303,2.70000004768372,248.369995117188,360.640014648438,351.119995117187,,,,,194.800003051758,309.119995117187,225.720001220703,,,,,43.8300018310547,73.5999984741211,56.4300003051758,,,,,389.019989013672,245.279998779297,228.429992675781,,,,,293.600006103516,209.509994506836,163.779998779297,,,,,58.7200012207031,56.2099990844727,34.4799995422363,,,,,509.329986572266,500.160003662109,345.959991455078,448.059997558594,105.709999084473,93.7799987792969,0,0,0,0,0,0,0,0,0,0,0,0,233.699996948242,340.549987792969,227.039993286133,208.25,139.399993896484,291.899993896484,198.660003662109,165.75,36.9000015258789,69.5,47.2999992370606,46.75,0,0,0,0,0,0,0.443935632705689,0.518950581550598,0.571153879165649,0.60137927532196,0.609127759933472,0.548909425735474,1,0,1,0,-2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0," The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.... Kee",
1195,1996,0,,0,1,health,219.820007324219,287.679992675781,246.619995117187,169.360000610352,256.679992675781,0,,,,,,,147.809997558594,157.759994506836,154.660003662109,108.040000915527,128.339996337891,0,,,,,,,15.1599998474121,13.9200000762939,16.7199993133545,11.6800003051758,28.9799995422363,0,,,,,,,105.019996643066,318.630004882812,373.589996337891,211.220001220703,165.199996948242,,,,,,,,56.9599990844727,201.240005493164,195.690002441406,136.039993286133,103.599998474121,,,,,,,,17.7999992370605,27.9500007629395,17.7900009155273,10.7399997711182,8.39999961853027,,,,,,,,57.5999984741211,137.600006103516,200.330001831055,321,181.5,76.9499969482422,0,0,0,0,0,0,28.7999992370605,70.9499969482422,98.6699981689453,192.600006103516,148.5,49.9500007629395,0,0,0,0,0,0,9.60000038146973,4.30000019073486,2.99000000953674,21.3999996185303,3.29999995231628,6.75,,,,,,,1043.91003417969,105.279998779297,65.5199966430664,10.2600002288818,546.809997558594,112,33.2799987792969,7.73999977111816,66.2799987792969,8.96000003814697,5.19999980926514,0,282.459991455078,448.959991455078,388.739990234375,,,,,185.059997558594,264.959991455078,206.910003662109,,,,,14.6099996566772,22.0799999237061,37.6199989318848,,,,,425.720001220703,306.600006103516,293.079986572266,,,,,278.920013427734,178.850006103516,129.300003051758,,,,,29.3600006103516,25.5499992370605,12.9300003051758,,,,,615.039978027344,583.52001953125,317.130004882812,395.959991455078,28.8299999237061,62.5200004577637,0,0,0,0,0,0,0,0,0,0,0,0,246,403.100006103516,293.260009765625,255,139.399993896484,257.149993896484,160.820007324219,148.75,24.6000003814697,27.7999992370605,18.9200000762939,21.25,0,0,0,0,0,0,0.67130172252655,0.650125622749329,0.626762628555298,0.597407400608063,0.566919922828674,0.622503459453583,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0," (The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.)... H",
1196,1996,0,,0,1,taxation,166.759994506836,167.039993286133,150.479995727539,148.919998168945,182.160003662109,0,,,,,,,193.289993286133,273.760009765625,246.619995117187,140.160003662109,190.440002441406,0,,,,,,,18.9500007629395,27.8400001525879,20.8999996185303,2.92000007629395,41.4000015258789,0,,,,,,,105.019996643066,240.369995117187,231.270004272461,132.460006713867,98,,,,,,,,58.7400016784668,285.089996337891,338.010009765625,204.059997558594,168,,,,,,,,14.2399997711182,33.5400009155273,23.7199993133545,21.4799995422363,16.7999992370605,,,,,,,,44.1599998474121,105.349998474121,110.629997253418,240.75,112.199996948242,49.9500007629395,0,0,0,0,0,0,40.3199996948242,92.4499969482422,173.419998168945,283.549987792969,198,83.6999969482422,0,0,0,0,0,0,12.4799995422363,17.2000007629395,17.9400005340576,10.6999998092651,19.7999992370605,1.35000002384186,,,,,,,679.369995117188,98.5599975585938,58.2400016784668,5.40000009536743,894.780029296875,116.480003356934,40.560001373291,7.38000011444092,99.4199981689453,8.96000003814697,5.19999980926514,5.40000009536743,150.970001220703,301.760009765625,307.230010986328,,,,,311.679992675781,382.720001220703,288.420013427734,,,,,19.4799995422363,58.8800010681152,31.3500003814697,,,,,286.260009765625,235.059997558594,168.089996337891,,,,,418.380004882813,240.169998168945,237.050003051758,,,,,29.3600006103516,30.6599998474121,30.1700000762939,,,,,394.010009765625,427.220001220703,518.940002441406,531.419982910156,48.0499992370605,72.9400024414062,0,0,0,0,0,0,0,0,0,0,0,0,176.300003051758,298.850006103516,175.009994506836,178.5,209.100006103516,361.399993896484,255.419998168945,225.25,20.5,41.7000007629395,42.5699996948242,17,0,0,0,0,0,0,0.495072901248932,0.461156189441681,0.431232571601868,0.401551842689514,0.373063743114471,0.432415449619293,1,0,3,0,2,-2,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,-2,,,1,0,0,0,0," (The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.)... I",
1197,1996,0,,0,1,health,102.330001831055,129.919998168945,121.220001220703,81.7600021362305,186.300003051758,0,,,,,,,269.089996337891,320.160003662109,296.779998779297,204.399993896484,215.279998779297,0,,,,,,,7.57999992370606,13.9200000762939,0,5.84000015258789,16.5599994659424,0,,,,,,,48.060001373291,150.929992675781,160.110000610352,143.199996948242,131.600006103516,,,,,,,,126.379997253418,391.299987792969,426.959991455078,207.639999389648,142.800003051758,,,,,,,,3.55999994277954,16.7700004577637,5.92999982833862,7.15999984741211,5.59999990463257,,,,,,,,30.7199993133545,77.4000015258789,86.7099990844727,165.850006103516,112.199996948242,47.25,0,0,0,0,0,0,62.4000015258789,126.849998474121,206.309997558594,363.799987792969,221.100006103516,85.0500030517578,0,0,0,0,0,0,1.91999995708466,10.75,5.98000001907349,5.34999990463257,0,2.70000004768372,,,,,,,563.380004882812,35.8400001525879,42.6399993896484,3.05999994277954,1043.91003417969,183.679992675781,61.3600006103516,14.7600002288818,33.1399993896484,4.48000001907349,0,0,185.059997558594,228.160003662109,194.369995117188,,,,,292.200012207031,500.480010986328,420.089996337891,,,,,9.73999977111816,7.3600001335144,18.8099994659424,,,,,264.239990234375,158.410003662109,150.850006103516,,,,,462.420013427734,337.260009765625,267.220001220703,,,,,14.6800003051758,15.3299999237061,12.9300003051758,,,,,326.739990234375,312.600006103516,615.039978027344,698.140014648438,19.2199993133545,20.8400001525879,0,0,0,0,0,0,0,0,0,0,0,0,127.099998474121,208.5,141.899993896484,157.25,278.799987792969,458.700012207031,326.369995117187,246.5,4.09999990463257,20.8500003814697,9.46000003814697,17,0,0,0,0,0,0,0.347594916820526,0.316729187965393,0.3090780377388,0.319511711597443,0.350755989551544,0.328733968734741,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0," (The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.)... G",
1198,1996,0,,0,1,health,151.600006103516,199.520004272461,175.559997558594,131.399993896484,169.740005493164,0,,,,,,,193.289993286133,236.639999389648,221.539993286133,137.240005493164,194.580001831055,0,,,,,,,34.1100006103516,32.4799995422363,20.8999996185303,26.2800006866455,45.5400009155273,0,,,,,,,56.9599990844727,223.600006103516,231.270004272461,161.100006103516,151.199996948242,,,,,,,,103.23999786377,268.320007324219,314.290008544922,171.839996337891,117.599998474121,,,,,,,,17.7999992370605,61.4900016784668,41.5099983215332,28.6399993896484,14,,,,,,,,34.560001373291,58.0499992370605,113.620002746582,235.399993896484,148.5,85.0500030517578,0,0,0,0,0,0,49.9199981689453,135.449996948242,155.479995727539,262.149993896484,161.699996948242,48.5999984741211,0,0,0,0,0,0,11.5200004577637,23.6499996185303,32.8899993896484,37.4500007629395,19.7999992370605,0,,,,,,,712.510009765625,80.6399993896484,47.8400001525879,8.10000038146973,811.929992675781,125.440002441406,45.7599983215332,7.19999980926514,132.559997558594,20.1599998474121,10.3999996185303,2.70000004768372,224.020004272461,287.040008544922,288.420013427734,,,,,224.020004272461,382.720001220703,300.959991455078,,,,,38.9599990844727,66.2399978637695,37.6199989318848,,,,,330.299987792969,219.729995727539,163.779998779297,,,,,330.299987792969,255.5,245.669998168945,,,,,66.0599975585938,35.7700004577637,21.5499992370605,,,,,451.670013427734,406.380004882813,451.670013427734,541.840026855469,67.2699966430664,104.199996948242,0,0,0,0,0,0,0,0,0,0,0,0,176.300003051758,284.950012207031,193.929992675781,182.75,196.800003051758,354.450012207031,236.5,195.5,36.9000015258789,48.6500015258789,37.8400001525879,42.5,674.099975585937,171.139999389648,786.450012207031,210.940002441406,144.449996948242,15.9200000762939,0.362007856369019,0.403702080249786,0.449044525623322,0.501165986061096,0.555835485458374,0.454351186752319,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0," (The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.)... I",
1200,1996,0,,0,1,soc welfare,250.139999389648,255.199996948242,175.559997558594,102.199996948242,140.759994506836,0,,,,,,,109.910003662109,171.679992675781,204.820007324219,160.600006103516,211.139999389648,0,,,,,,,18.9500007629395,37.1199989318848,37.6199989318848,32.1199989318848,62.0999984741211,0,,,,,,,81.879997253418,268.320007324219,266.850006103516,186.160003662109,128.800003051758,,,,,,,,81.879997253418,229.190002441406,272.779998779297,132.460006713867,123.199996948242,,,,,,,,14.2399997711182,61.4900016784668,53.3699989318848,39.3800010681152,28,,,,,,,,48.9599990844727,124.699996948242,122.589996337891,262.149993896484,165,63.4500007629395,0,0,0,0,0,0,30.7199993133545,73.0999984741211,140.529998779297,219.350006103516,155.100006103516,54,0,0,0,0,0,0,16.3199996948242,17.2000007629395,35.8800010681152,53.5,9.89999961853027,16.2000007629395,,,,,,,745.650024414063,109.76000213623,66.5599975585937,15.3000001907349,745.650024414063,98.5599975585938,27.0400009155273,2.70000004768372,165.699996948242,15.6800003051758,10.3999996185303,0,248.369995117188,353.279998779297,282.149993896484,,,,,185.059997558594,323.839996337891,282.149993896484,,,,,53.5699996948242,58.8800010681152,56.4300003051758,,,,,367,209.509994506836,219.809997558594,,,,,315.619995117187,229.949996948242,185.330001831055,,,,,58.7200012207031,66.4300003051758,25.8600006103516,,,,,518.940002441406,437.640014648438,384.399993896484,468.899993896484,67.2699966430664,125.040000915527,0,0,0,0,0,0,0,0,0,0,0,0,192.699996948242,333.600006103516,217.580001831055,208.25,168.100006103516,305.799987792969,208.119995117187,174.25,49.2000007629395,62.5499992370605,52.0299987792969,38.25,738.299987792969,202.979995727539,706.200012207031,155.220001220703,160.5,43.7799987792969,0.586817383766174,0.54031765460968,0.516779959201813,0.515068829059601,0.537737369537354,0.539344239234924,0,0,3,0,-2,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,0,1,0,0,0," There is now a proposal to reduce the government's official measure of inflation, called the Consumer Price Index. This will reduce future cost-of-living increases in such programs as Social Security and veterans' benefits, but also will reduc",
